participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,target, participant,rep_original,source_dataset
10,5,0,0,12.328,12328,-6.16,-6.01,-0.39,8.615,-0.2629,0.2749,-0.7374,49.56,-98.88,48.19,-7.1724,-0.3232,-1.2151,7.2817,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,5,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,12.49,12490,-6.57,-6.22,-1.09,9.1127,0.1691,-0.2465,-0.5563,43.5,-96.81,41.25,-7.093,-1.1003,-1.1986,7.2772,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,5,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,12.611,12611,-5.93,-7.52,-1.28,9.662,0.4123,-0.4472,-0.5312,39.69,-100.88,37.31,-6.9397,-1.9462,-1.2093,7.3082,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,5,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,12.732,12732,-5.56,-7.51,-1.92,9.5394,0.0578,-0.2607,-0.6578,34.94,-103.44,31.88,-6.7579,-2.6794,-1.303,7.3856,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,5,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,12.855,12855,-4.64,-7.38,-2.44,9.0525,-0.0469,-0.3098,-0.6796,30.31,-103.94,24.56,-6.4788,-3.2988,-1.4528,7.4141,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,5,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,12.976,12976,-3.71,-7.77,-2.6,8.9943,0.3163,-0.3916,-0.6938,25.25,-105.5,16.94,-6.114,-3.888,-1.604,7.4209,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,5,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,13.1,13100,-3.26,-8.27,-3.36,9.5032,0.4265,-0.5105,-0.7396,19.31,-108.94,7.81,-5.7379,-4.4654,-1.8354,7.4988,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,5,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,13.221,13221,-1.74,-8.6,-2.44,9.1072,0.3174,-0.4636,-0.9196,13.0,-111.94,358.25,-5.2111,-5.0103,-1.9151,7.4783,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,5,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,13.342,13342,-0.96,-8.27,-2.08,8.5814,-0.1516,0.1353,-0.7461,6.75,-112.75,349.44,-4.6509,-5.4398,-1.9368,7.4144,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,5,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,13.504,13504,-3.18,-7.78,-4.72,9.6395,0.1265,1.5075,2.1217,16.19,-111.06,6.56,-4.4571,-5.7482,-2.3035,7.6298,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,5,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,13.625,13625,-5.36,-7.59,-4.22,10.2052,0.5574,1.6439,2.6245,35.88,-111.69,39.06,-4.576,-5.9909,-2.5561,7.9602,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,5,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,13.75,13750,-7.12,-5.69,-1.8,9.2903,0.0578,1.2501,1.9155,53.5,-110.88,64.81,-4.9113,-5.9512,-2.4565,8.0977,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,5,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,13.873,13873,-8.57,-3.49,-1.17,9.3271,-0.2302,1.1661,1.5588,67.44,-101.0,80.31,-5.3934,-5.6269,-2.2869,8.1229,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,5,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,13.994,13994,-8.99,-2.03,0.22,9.219,-0.2836,1.2774,1.7072,78.0,-70.75,91.69,-5.8673,-5.1529,-1.9566,8.0503,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,14.115,14115,-9.33,0.63,1.51,9.4724,-0.324,1.633,2.0824,76.06,5.25,103.0,-6.3236,-4.3909,-1.4998,7.8433,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,14.236,14236,-7.54,2.76,3.51,8.763,-0.2662,1.6559,2.6507,59.5,34.81,116.31,-6.4839,-3.4486,-0.8396,7.3918,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,14.357,14357,-4.85,5.41,5.12,8.8885,-0.6425,1.0843,2.8187,40.19,47.13,130.94,-6.2686,-2.2813,-0.0543,6.671,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,14.525,14525,-2.18,8.19,4.46,9.5771,-0.8923,0.2094,1.9471,19.25,60.19,148.19,-5.7298,-0.9014,0.5406,5.8254,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,14.646,14646,-1.6,9.99,4.27,10.9815,-0.3338,0.2094,1.6166,7.81,65.56,158.69,-5.1856,0.5338,1.032,5.3142,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,5,0,0,14.766,14766,0.33,9.55,3.93,10.3323,-0.3927,0.2356,1.6308,-2.81,67.88,168.75,-4.4588,1.7219,1.4139,4.9845,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,14.887,14887,2.23,10.16,3.55,10.991,-0.4036,0.084,1.4857,-13.19,70.44,178.69,-3.5774,2.8338,1.6954,4.8685,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,15.008,15008,3.15,9.83,3.45,10.8837,-0.2705,-0.1778,1.0537,-20.75,71.5,187.88,-2.6909,3.7557,1.9266,5.0058,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,15.129,15129,3.45,9.56,3.44,10.7299,0.0185,-0.2618,0.0404,-23.38,71.19,192.5,-1.8817,4.5206,2.126,5.3382,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,15.25,15250,2.78,10.82,3.67,11.7588,0.1724,-0.1233,-0.5934,-20.38,70.13,190.5,-1.2674,5.3507,2.3295,5.9718,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,15.377,15377,2.17,10.62,3.42,11.3662,0.5672,-0.252,-1.8239,-12.88,68.44,183.13,-0.8144,6.0451,2.4732,6.582,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,15.539,15539,-2.5,8.29,5.46,10.2365,1.2588,-0.1036,-3.0576,11.75,58.31,158.81,-1.0365,6.3409,2.8668,7.0356,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,15.66,15660,-3.59,6.98,5.45,9.5557,1.2905,0.5411,-2.3813,25.0,45.69,141.81,-1.373,6.4251,3.2072,7.3112,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,15.782,15782,-2.97,4.11,7.1,8.7248,1.0461,0.4996,-1.3308,29.44,30.63,130.06,-1.5835,6.12,3.7201,7.335,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,15.902,15902,-4.42,3.4,7.15,9.0675,0.5825,-0.6992,-0.5345,32.88,23.25,126.5,-1.9572,5.7616,4.1721,7.3779,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,16.03,16030,-6.24,2.24,6.71,9.4329,0.3043,-0.8203,-0.6229,39.38,19.31,124.88,-2.5216,5.2975,4.5065,7.3981,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,16.151,16151,-7.6,2.19,6.39,10.168,0.1713,-0.456,-0.9577,45.69,13.13,119.44,-3.1908,4.888,4.7547,7.5287,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,16.271,16271,-7.06,0.49,5.92,9.2266,0.0774,-0.2105,-0.9338,48.75,5.06,116.06,-3.7007,4.3085,4.9083,7.5066,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,16.392,16392,-7.15,0.22,6.05,9.3687,-0.0753,-0.3938,-0.4811,50.75,0.94,115.63,-4.1552,3.7697,5.0587,7.5543,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,16.554,16554,-8.41,0.13,5.33,9.9576,-0.0513,-0.5847,-0.3447,55.69,-1.5,115.19,-4.7159,3.2901,5.0945,7.6823,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,16.675,16675,-8.36,-0.41,4.89,9.6938,0.1713,-0.2116,-0.8912,57.88,-9.5,112.25,-5.1961,2.8025,5.0675,7.7803,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,16.797,16797,-7.77,-1.34,4.67,9.1639,0.2356,-0.0556,-0.6076,57.25,-19.0,109.31,-5.5353,2.2567,5.0152,7.8028,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,16.922,16922,-7.87,-1.81,4.43,9.2107,0.2902,-0.3043,-0.4232,57.31,-24.69,107.88,-5.8429,1.7208,4.938,7.8412,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,17.044,17044,-8.78,-2.37,4.03,9.9472,0.2934,-0.3665,-0.6589,57.56,-34.56,105.13,-6.2299,1.1817,4.8184,7.964,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,17.164,17164,-9.12,-3.53,3.71,10.4594,0.3643,0.0807,-0.8378,55.06,-44.0,101.13,-6.6108,0.5608,4.6723,8.1147,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,17.285,17285,-7.62,-4.39,3.84,9.5959,0.4047,0.5596,-0.5836,50.06,-48.19,99.44,-6.7438,-0.0916,4.5626,8.1428,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,17.406,17406,-6.89,-4.73,4.11,9.3133,0.4058,0.5978,-0.324,45.19,-50.13,99.81,-6.763,-0.7028,4.503,8.1553,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,17.568,17568,-4.07,-6.52,2.78,8.1734,0.3458,0.1102,-0.3774,40.94,-52.75,99.88,-6.4082,-1.4694,4.276,7.8427,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,17.69,17690,-5.06,-7.03,3.48,9.3346,-0.1833,0.012,0.5509,40.75,-53.63,100.25,-6.2305,-2.2021,4.1711,7.8145,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,17.815,17815,-6.18,-4.18,4.03,8.4797,-0.6316,-0.2083,1.3363,46.88,-46.0,106.44,-6.2239,-2.4627,4.1525,7.8768,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,17.937,17937,-7.38,-2.79,3.99,8.8413,-0.8967,-0.2771,1.3134,54.56,-33.13,113.63,-6.3762,-2.5059,4.1311,8.0001,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,18.057,18057,-8.03,-0.26,3.82,8.8961,-0.9665,-0.228,1.7519,60.13,-13.5,120.25,-6.5941,-2.2099,4.0901,8.0682,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,18.178,18178,-7.59,1.71,3.9,8.703,-0.7178,-0.0633,2.0224,60.88,15.38,129.88,-6.7254,-1.6934,4.065,8.0388,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,18.299,18299,-6.86,4.53,4.21,9.236,-0.7658,-0.3392,1.8359,55.81,39.56,140.13,-6.7431,-0.8733,4.0841,7.9317,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,18.42,18420,-6.51,6.61,3.04,9.7629,-1.1301,-0.6283,2.3671,47.25,60.44,151.69,-6.7124,0.1128,3.9465,7.7874,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,18.588,18588,-4.81,9.7,1.24,10.8979,-0.817,-0.5498,2.2449,29.0,79.63,171.56,-6.4617,1.3762,3.5899,7.519,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,18.709,18709,-2.84,10.61,0.79,11.0119,-0.4232,-0.2127,1.5981,15.75,86.06,185.88,-5.9845,2.5929,3.2209,7.274,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,6,0,0,18.83,18830,-1.32,11.18,0.18,11.2591,-0.24,-0.1396,1.6188,5.38,88.44,197.0,-5.3698,3.7245,2.8202,7.1176,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,7,0,0,18.951,18951,0.23,10.7,-0.09,10.7028,-0.0949,-0.0382,1.4912,-5.06,89.44,208.0,-4.6319,4.6437,2.4367,6.9969,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,7,0,0,19.072,19072,1.49,10.62,-0.19,10.7257,-0.1396,-0.0567,0.7919,-12.81,90.19,216.06,-3.8252,5.4312,2.0906,6.9642,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,6,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,7,0,0,19.193,19193,1.36,10.93,-0.09,11.0147,-0.2051,-0.1178,-0.216,-13.0,91.25,217.06,-3.1419,6.1558,1.8032,7.1426,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,7,0,0,19.314,19314,0.84,11.07,0.0,11.1018,-0.3742,-0.0207,-0.8716,-8.63,92.81,213.63,-2.6172,6.8034,1.5656,7.4557,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,7,0,0,19.441,19441,0.11,10.35,-0.69,10.3736,-0.9523,0.2683,-3.1023,4.06,97.31,200.0,-2.2578,7.2707,1.2684,7.7182,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,7,0,0,19.603,19603,-8.65,6.52,-3.51,11.3865,-0.7865,-0.2956,-5.1444,48.38,116.0,148.25,-3.1001,7.1718,0.6387,7.8392,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,7,0,0,19.724,19724,-9.6,3.55,-3.26,10.742,0.0065,0.0251,-1.2948,64.31,137.94,126.38,-3.9567,6.6945,0.125,7.7774,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,7,0,0,19.846,19846,-7.83,2.83,-3.49,9.0276,-0.1298,0.336,-1.345,69.44,147.69,119.13,-4.4671,6.1853,-0.3514,7.6378,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,7,0,0,19.966,19966,-8.11,-0.29,-3.07,8.6765,-0.5236,-0.1374,-2.4467,73.0,-168.19,101.63,-4.9471,5.332,-0.7096,7.3081,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,7,0,0,20.104,20104,-8.11,-1.51,-3.25,8.8665,-0.4625,-0.3687,-0.7843,65.5,-139.75,84.0,-5.3639,4.4304,-1.0444,7.035,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,7,0,0,20.224,20224,-7.2,-3.14,-2.83,8.3492,0.0316,-0.0185,-0.492,62.19,-134.13,78.31,-5.6059,3.4328,-1.2797,6.6968,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,7,0,0,20.345,20345,-9.16,-3.62,-3.11,10.3287,-0.0982,0.0665,-0.3294,60.25,-130.19,75.38,-6.0742,2.5034,-1.5209,6.7436,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,20.466,20466,-8.69,-3.21,-3.25,9.8175,-0.2738,0.0818,-0.4778,58.81,-125.38,71.38,-6.4189,1.7506,-1.7487,6.8793,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,20.628,20628,-8.22,-4.01,-2.92,9.6008,-0.1996,0.0153,-1.0527,53.56,-118.31,59.69,-6.6562,0.9915,-1.9031,6.9936,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,20.749,20749,-6.9,-6.07,-2.19,9.4473,0.1713,-0.0175,-0.6065,48.81,-114.88,51.69,-6.6884,0.0609,-1.9409,6.9645,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,20.875,20875,-6.67,-6.01,-2.67,9.3669,0.1985,-0.0611,-0.6403,44.94,-113.75,48.13,-6.6859,-0.7391,-2.037,7.0283,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,20.997,20997,-6.2,-6.66,-3.02,9.5873,0.0382,-0.264,-0.6469,40.06,-113.81,41.94,-6.6219,-1.5193,-2.1665,7.131,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,21.117,21117,-5.34,-6.52,-3.78,9.2366,0.0556,-0.2574,-0.6589,35.38,-114.38,34.06,-6.453,-2.1782,-2.3791,7.2143,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,21.238,21238,-4.83,-7.69,-3.33,9.6723,0.0164,-0.2302,-0.5367,31.06,-114.69,27.0,-6.2391,-2.9046,-2.5044,7.3236,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,21.359,21359,-4.37,-7.32,-3.77,9.3216,-0.12,-0.18,-0.4265,27.56,-114.0,19.19,-5.9928,-3.4864,-2.6712,7.4299,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,21.48,21480,-3.27,-7.85,-1.8,8.6923,-0.0556,0.0938,-0.2705,25.13,-113.13,14.56,-5.634,-4.0614,-2.5564,7.4008,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,21.648,21648,-5.4,-7.0,-3.94,9.679,0.5792,0.8738,1.2403,29.38,-112.44,23.06,-5.6032,-4.4486,-2.7387,7.6607,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,21.769,21769,-6.24,-6.48,-3.57,9.6785,0.5291,1.0843,1.6919,43.63,-116.31,47.31,-5.6871,-4.7163,-2.8483,7.9183,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,21.891,21891,-7.68,-5.22,-2.73,9.679,-0.0371,1.4835,1.321,55.81,-113.44,65.25,-5.9497,-4.7827,-2.8327,8.1423,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,22.011,22011,-8.36,-3.65,-0.81,9.158,-0.4047,1.6952,1.7551,68.44,-96.81,79.13,-6.2673,-4.6334,-2.5661,8.2057,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,22.132,22132,-8.87,-0.28,0.68,8.9004,-0.4516,1.7377,2.1609,77.75,-38.88,92.81,-6.6103,-4.0598,-2.1384,8.0468,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,22.254,22254,-8.13,2.32,2.74,8.8875,-0.2073,1.3374,2.0977,69.0,19.5,105.94,-6.8105,-3.2191,-1.4955,7.68,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,22.38,22380,-7.52,3.45,4.35,9.3475,-0.4156,0.9108,1.874,56.25,37.19,117.94,-6.904,-2.3403,-0.7252,7.3259,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,22.501,22501,-6.25,6.63,4.64,10.2249,-0.8236,0.4963,1.2828,44.94,48.0,125.88,-6.8179,-1.1582,-0.0182,6.9156,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,22.664,22664,-4.9,7.94,3.9,10.1125,-0.8618,-0.2585,1.1596,35.69,59.56,133.19,-6.5651,0.0407,0.4981,6.5841,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
10,8,0,0,22.786,22786,-4.5,8.65,3.0,10.2016,-0.4887,-0.817,0.7985,31.69,68.19,140.0,-6.293,1.1752,0.8278,6.4551,P010_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1,,7,Dumbbell_Concentration_Curls_Uncontrolled Movement_resegmented_20260212_133327
